k,Silhouette Score,Davies-Bouldin Index,Calinski-Harabasz Index
3,0.47015875577926636,0.6854906379709096,7129.77685546875
4,0.43189409375190735,0.7020987878325693,6752.5703125
5,0.4102817475795746,0.7176609167867848,6441.4697265625
6,0.39279642701148987,0.6179978287736385,11805.7431640625
7,0.37973839044570923,0.6318392388327594,12468.5537109375
