role_id,num_nodes,avg_degree,avg_betweenness,avg_closeness,avg_eigenvector,avg_pagerank,avg_clustering_coeff
0,358,0.003924235326166591,0.006477571477365317,0.15489793033984497,0.010023388140443531,0.0008457733574324651,0.17360779218308267
1,506,0.0003854740527778224,1.1521626394015932e-05,0.09696600172517629,0.0007287790398919624,0.00020955441969456372,0.0
2,1844,0.001247068137799727,0.0010364075189913163,0.1452097763893733,0.0048786288605776,0.00032059577097273765,0.31973519671458933
