k,Silhouette Score,Davies-Bouldin Index,Calinski-Harabasz Index
3,0.9372466802597046,0.39783888175411725,3544.1689453125
4,0.756131112575531,0.5284162124575468,4294.70458984375
5,0.6938170194625854,0.652073133099777,4296.25830078125
6,0.6732930541038513,0.48090394946252485,8453.748046875
7,0.6012093424797058,0.5621134209237363,8758.8857421875
