role_id,num_nodes,avg_degree,avg_betweenness,avg_closeness,avg_eigenvector,avg_pagerank,avg_clustering_coeff
0,1874,0.0013988004537033715,0.0015165880879180194,0.14808827312746303,0.0011979069080985687,0.0003539115317596845,0.09901823338542962
1,423,0.001162383488739901,0.00010800328860144316,0.14216595569000803,0.0010747744410153231,0.0002851681790255361,0.8066531577169875
2,168,0.0018712509015427375,0.0023701617205286033,0.1821075389881453,0.05570229362148756,0.0004088213735471292,0.37551483905612515
3,1,0.062061322497229406,0.23588976781705245,0.22276881556604902,0.6543415642873583,0.012206568911713374,0.01140575990875392
4,224,0.0006909995250408992,1.8814359795735996e-06,0.001254530030082505,6.004124846804013e-16,0.00036865544074502583,0.2732993197278912
5,18,0.01418134055740262,0.039648119472782344,0.19631168925311288,0.01341626335253203,0.0029264595200018135,0.03621616246000812
