role_id,num_nodes,avg_degree,avg_betweenness,avg_closeness,avg_eigenvector,avg_pagerank,avg_clustering_coeff
0,2336,0.0013557253897809331,0.0012995332868578323,0.13040400386018958,0.0009422352415180784,0.0003603685899534568,0.23101221023097668
1,150,0.0014727250338628247,0.0020863923235066376,0.18194541245604567,0.053378025049364126,0.0003331841776463508,0.406026455026455
2,222,0.002304668909766804,0.003996699956064195,0.18184467887747,0.012367394080082637,0.0004873934559539288,0.23060721166538972
