role_id,num_nodes,avg_degree,avg_betweenness,avg_closeness,avg_eigenvector,avg_pagerank,avg_clustering_coeff
0,506,0.0003854740527778224,1.1521626394015932e-05,0.09696600172517629,0.0007287790398919624,0.00020955441969456372,0.0
1,1878,0.001262454890547246,0.0010442231531789011,0.14516450982301865,0.00491166139577456,0.0003232861854315991,0.31865144676646273
2,324,0.004115986445748791,0.007003256087181464,0.1561769669013576,0.01037180392567671,0.0008852901462778015,0.16455517072786827
