k,Silhouette Score,Davies-Bouldin Index,Calinski-Harabasz Index
3,0.4235966205596924,1.4055117996273816,440.6842346191406
4,0.4193337559700012,1.0397827896756415,878.29443359375
5,0.446206659078598,0.7284648624636608,1242.793701171875
6,0.47036054730415344,0.6199716610002142,1475.67041015625
7,0.48657235503196716,0.7009279809167052,1611.150390625
