role_id,num_nodes,avg_degree,avg_betweenness,avg_closeness,avg_eigenvector,avg_pagerank,avg_clustering_coeff
0,621,0.0004996885869342142,0.0002591066067457048,0.1098352714015977,0.003336771647489799,0.00022318121017655403,0.044068706387546966
1,1970,0.0014213948045957183,0.0012692612068929921,0.14426932928077338,0.004387760471107355,0.0003543031716545582,0.3117564308714165
2,117,0.006744148598600021,0.013458001850460389,0.1698017211375412,0.019122251676893645,0.0013968138488964135,0.08732014410161641
