role_id,num_nodes,avg_degree,avg_betweenness,avg_closeness,avg_eigenvector,avg_pagerank,avg_clustering_coeff
0,2359,0.0012964676541577398,0.0013254409033824767,0.1319168828005534,0.0018208983010612658,0.00034991121151905076,0.22941161830250273
1,348,0.0022387679451740697,0.0025095722355627254,0.1749149087774041,0.022998523307121606,0.0004665312733185229,0.31767206611417725
2,1,0.062061322497229406,0.23588976781705245,0.22276881556604902,0.6543415642873576,0.012206568911713374,0.01140575990875392
