k,Silhouette Score,Davies-Bouldin Index,Calinski-Harabasz Index
3,0.661169171333313,0.7527377169601149,1270.6588134765625
4,0.6828526258468628,0.6264653832742595,1588.969970703125
5,0.6527978181838989,0.6748051982235885,1580.4608154296875
6,0.6448329091072083,0.7105404416562159,1641.65283203125
7,0.4869489371776581,0.8134309413077653,1659.280029296875
