k,Silhouette Score,Davies-Bouldin Index,Calinski-Harabasz Index
3,0.6326888799667358,0.5304648179522936,3330.07421875
4,0.5527481436729431,0.5651350420231178,3931.9765625
5,0.5500108599662781,0.5217511010554083,4641.59130859375
6,0.5487886071205139,0.5174690378037047,5024.94482421875
7,0.5486817359924316,0.5004968353305393,5924.67724609375
