k,Silhouette Score,Davies-Bouldin Index,Calinski-Harabasz Index
3,0.695232629776001,0.5630870069012012,6426.50439453125
4,0.6806853413581848,0.412143280585246,11285.11328125
5,0.6041646599769592,0.4720823798221865,13764.4140625
6,0.5664175748825073,0.48104573008711493,12771.314453125
7,0.609641969203949,0.4500268261469028,18490.984375
