role_id,num_nodes,avg_degree,avg_betweenness,avg_closeness,avg_eigenvector,avg_pagerank,avg_clustering_coeff
0,6296,0.0005508189818997451,0.0001445744754936533,0.2436190683555331,0.003968145531727396,8.743149511829856e-05,0.08678662666139388
1,159,0.0076251343895795635,0.00720247765464189,0.29764173892373963,0.016722399864972353,0.0009372384135806003,0.026247843891483127
2,1145,0.002061636471358275,0.0009755908761064812,0.26888758394817036,0.005113497305891155,0.00026245449692216305,0.05142478601987084
