role_id,num_nodes,avg_degree,avg_betweenness,avg_closeness,avg_eigenvector,avg_pagerank,avg_clustering_coeff
0,5275,0.0005623089593355075,0.00013270767565236473,0.2314914374496398,0.0006427923188971708,9.147833419029381e-05,0.04775149713776871
1,1,0.1714699302539808,0.42855921156947735,0.4196024295969078,0.6763942701088277,0.02803315376079497,0.0007474185178242812
2,1455,0.0005953939499183516,0.0002713547005627976,0.28853476655653865,0.015707331241349643,9.124283369240449e-05,0.21912573008856773
3,869,0.0034947969502982573,0.0018976675580937295,0.2850080024853342,0.00756728372045619,0.00041042613390443786,0.04458637115364775
