k,Silhouette Score,Davies-Bouldin Index,Calinski-Harabasz Index
3,0.5290834307670593,0.5664032574153969,249.5291290283203
4,0.5245752334594727,0.586587461559912,287.8113708496094
5,0.5509883165359497,0.4972545126510369,343.96063232421875
6,0.5662351250648499,0.4582475348608281,430.6530456542969
7,0.5772353410720825,0.44944927551606756,542.9526977539062
