k,Silhouette Score,Davies-Bouldin Index,Calinski-Harabasz Index
3,0.47262609004974365,0.6635692403213524,204.74853515625
4,0.45782962441444397,0.6727557911829914,226.0697784423828
5,0.45902517437934875,0.6147508346389021,290.71612548828125
6,0.41815608739852905,0.6578196865448779,298.6635437011719
7,0.4327852427959442,0.6887921901248137,321.2759704589844
