role_id,num_nodes,avg_degree,avg_betweenness,avg_closeness,avg_eigenvector,avg_pagerank,avg_clustering_coeff
0,39,0.3260389036251105,0.006947672802331197,0.5974178862615722,0.09855856093351416,0.009113782399782796,0.3170189446913289
1,20,0.23793103448275862,0.0034716986533932072,0.5675492652498646,0.07202048032661396,0.006994780202677882,0.3205691576993023
2,18,0.37164750957854403,0.00921060531155194,0.6142431772757253,0.11152267821812265,0.010219478289004201,0.3088231764568621
3,2,0.1810344827586207,0.0023654337521038845,0.5497753818508535,0.05270954387565342,0.0056611328215215116,0.24565960355434038
4,38,0.2856170598911071,0.005213197796926298,0.5833517126213521,0.08642932530184401,0.008141947566047233,0.3173548634515428
