role_id,num_nodes,avg_degree,avg_betweenness,avg_closeness,avg_eigenvector,avg_pagerank,avg_clustering_coeff
0,59,0.31122150789012276,0.006305073304196352,0.5922044081853023,0.09417402341826762,0.008757254918856943,0.3186307046561809
1,35,0.2455665024630542,0.00383663087984127,0.5700888383129028,0.07399531276291005,0.0071827917736002386,0.31291978672464094
2,23,0.366191904047976,0.008814568957047552,0.6121915860691441,0.11022747007422948,0.010083662943975316,0.31014517745050424
