k,Silhouette Score,Davies-Bouldin Index,Calinski-Harabasz Index
3,0.37073907256126404,0.8633674706663667,114.14167022705078
4,0.3230387568473816,0.9008914306215827,97.54347229003906
5,0.332357257604599,0.9734656095017215,99.76226043701172
6,0.34872308373451233,0.8356433183134544,95.21187591552734
7,0.3309817314147949,0.8747305308020257,96.71126556396484
